id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MPZL3	12	0.056927	0.11561	0.59502	3630	3	-0.024845	0.20121	0.34057	0.867638	7401	4	-0.024845
MGAT4D	12	0.056964	0.11561	0.59502	3631	5	-0.32147	0.081056	0.16619	0.696925	4496	2	-0.32147
IGSF22	12	0.056964	0.11561	0.59502	3632	5	-0.25378	0.16514	0.30234	0.846031	6667	4	-0.25378
SCRIB	12	0.056986	0.11587	0.59502	3633	5	-0.18684	0.073066	0.15273	0.670372	4270	4	-0.18684
EIF3M	12	0.056989	0.11587	0.59502	3634	2	-0.13673	0.4616	0.62289	1.0	11639	3	-0.13673
ZNF775	12	0.057005	0.11587	0.59502	3635	1	0.16334	0.13795	0.25248	0.797563	5951	3	0.16334
METTL24	12	0.057022	0.11587	0.59502	3636	5	-0.11275	0.37882	0.57081	1.0	10597	2	-0.11275
AMER1	12	0.057122	0.11587	0.59502	3637	4	-0.22224	0.21009	0.35735	0.892957	7548	4	-0.22224
ZFP42	12	0.057146	0.11587	0.59502	3638	3	-0.029731	0.82997	0.88494	1.0	16201	2	-0.029731
CNTN2	12	0.057155	0.11587	0.59502	3639	4	-0.18431	0.028012	0.049753	0.365489	2577	3	-0.18431
PRSS33	12	0.057183	0.11587	0.59502	3640	3	0.1502	0.0095906	0.020041	0.25469	1486	6	0.1502
APBB1IP	12	0.057186	0.11587	0.59502	3641	5	-0.27471	0.24203	0.38932	0.909799	8088	2	-0.27471
RHOF	12	0.057186	0.11587	0.59502	3642	5	-0.18636	0.83835	0.89257	1.0	16329	2	-0.18636
TMEM39A	12	0.057206	0.11587	0.59502	3643	4	0.089889	0.22736	0.37739	0.903657	7844	4	0.089889
TNK1	12	0.057207	0.11587	0.59502	3644	3	0.18844	0.016101	0.032967	0.319	1952	6	0.18844
GFRA4	12	0.057248	0.11587	0.59502	3645	5	-0.14493	0.33349	0.51764	0.994469	9742	2	-0.14493
NAALAD2	12	0.057248	0.11587	0.59502	3646	4	-0.27134	0.76884	0.8403	1.0	15385	2	-0.27134
PLIN5	12	0.057256	0.11587	0.59502	3647	4	-0.029048	0.30783	0.48245	0.980088	9257	4	-0.029048
POU3F4	12	0.05726	0.11587	0.59502	3648	5	-0.17751	0.62522	0.76579	1.0	13915	2	-0.17751
CAMK1G	12	0.057261	0.11587	0.59502	3649	5	-0.10701	0.25383	0.40778	0.922046	8298	2	-0.10701
UGT3A1	12	0.057323	0.11587	0.59502	3650	4	-0.020309	0.40674	0.58908	1.0	10908	2	-0.020309
SENP5	12	0.057366	0.11587	0.59502	3651	3	0.097899	0.3962	0.5813	1.0	10803	3	0.097899
YEATS2	12	0.057386	0.11587	0.59502	3652	4	-0.17322	0.99422	0.99403	1.0	18597	0	-0.17322
IGDCC3	12	0.057429	0.11605	0.59502	3653	4	-0.071	0.2173	0.36873	0.903657	7674	1	-0.071
WLS	12	0.057432	0.11605	0.59502	3654	4	-0.12782	0.7534	0.83042	1.0	15211	2	-0.12782
CYP19A1	12	0.057432	0.11605	0.59502	3655	2	0.033761	0.14346	0.26205	0.812721	6090	4	0.033761
MRPL18	12	0.057473	0.11605	0.59502	3656	5	-0.18061	0.26453	0.41824	0.930281	8481	4	-0.18061
PRICKLE3	12	0.057473	0.11605	0.59502	3657	5	-0.041705	0.25526	0.40778	0.922046	8323	3	-0.041705
TXN	12	0.057538	0.11605	0.59502	3658	4	-0.11616	0.12557	0.23481	0.780954	5643	3	-0.11616
DTX4	12	0.057699	0.11605	0.59502	3659	4	-0.18906	0.6525	0.78328	1.0	14189	1	-0.18906
SSBP2	12	0.05784	0.11641	0.59502	3660	4	-0.086899	0.0032872	0.0072601	0.154787	886	2	-0.086899
CEP350	12	0.05784	0.11641	0.59502	3661	2	-0.11536	0.97319	0.96871	1.0	17951	0	-0.11536
LRRC19	12	0.057869	0.11641	0.59502	3662	5	-0.25833	0.16771	0.30385	0.846031	6738	4	-0.25833
SOST	12	0.057875	0.11641	0.59502	3663	4	0.0081127	0.98655	0.98359	1.0	18360	0	0.0081127
DNAI1	8	0.057896	0.10511	0.588706	3664	4	-0.27743	0.46907	0.58339	1.0	11726	1	-0.27743
KCNA5	12	0.057969	0.11641	0.59502	3665	4	-0.33232	0.80164	0.8638	1.0	15808	1	-0.33232
CYB561	12	0.05802	0.11641	0.59502	3666	5	-0.24416	0.52461	0.66929	1.0	12463	2	-0.24416
SOGA1	12	0.058059	0.11641	0.59502	3667	4	-0.31249	0.9888	0.98692	1.0	18438	0	-0.31249
YAF2	12	0.058081	0.11641	0.59502	3668	2	0.010829	0.55369	0.69579	1.0	12858	3	0.010829
HAND1	12	0.058085	0.11641	0.59502	3669	4	-0.16626	0.43088	0.59842	1.0	11225	1	-0.16626
AGER	12	0.058114	0.11641	0.59502	3670	5	-0.36482	0.00029441	0.00060642	0.038949	294	3	-0.36482
OR2T3	12	0.058114	0.11641	0.59502	3671	4	-0.018892	0.0098883	0.020328	0.25469	1506	5	-0.018892
PRPH	12	0.058114	0.11641	0.59502	3672	5	-0.074155	0.00015758	0.00030726	0.024585	236	3	-0.074155
RASAL2	12	0.058123	0.11641	0.59502	3673	3	0.18513	0.023351	0.044543	0.356471	2347	4	0.18513
OR9K2	12	0.058143	0.11641	0.59502	3674	5	-0.083199	0.25601	0.40778	0.922046	8337	4	-0.083199
UBIAD1	12	0.058147	0.11641	0.59502	3675	4	0.61715	1.7611e-06	2.3535e-06	0.00061	73	7	0.61715
AGT	12	0.058159	0.11641	0.59502	3676	2	0.12125	0.15264	0.28317	0.839566	6342	5	0.12125
DNAJC30	12	0.058163	0.11641	0.59502	3677	5	-0.33079	0.8538	0.90456	1.0	16570	1	-0.33079
PLEKHA2	12	0.058225	0.11666	0.59502	3678	4	-0.047851	0.61133	0.75048	1.0	13717	2	-0.047851
EXOSC8	12	0.058226	0.11666	0.59502	3679	5	-0.31969	0.69855	0.80483	1.0	14619	2	-0.31969
FAM136A	12	0.058227	0.11666	0.59502	3680	5	-0.067885	0.06113	0.12942	0.620599	3929	3	-0.067885
CATSPER1	12	0.058302	0.11666	0.59502	3681	3	0.040432	0.16297	0.30001	0.846031	6596	2	0.040432
ZNF17	12	0.05831	0.11666	0.59502	3682	2	0.011678	0.56875	0.70927	1.0	13073	1	0.011678
LRPAP1	12	0.058334	0.11666	0.59502	3683	5	-0.0066607	0.74595	0.82735	1.0	15120	2	-0.0066607
MYL4	12	0.058334	0.11666	0.59502	3684	5	-0.31769	0.88209	0.91473	1.0	16773	1	-0.31769
HIF1A	12	0.058399	0.11666	0.59502	3685	5	-0.3554	0.79143	0.85355	1.0	15677	2	-0.3554
HAPLN2	12	0.05841	0.11666	0.59502	3686	5	-0.29947	0.51096	0.65767	1.0	12254	1	-0.29947
C9orf62	12	0.058418	0.11666	0.59502	3687	4	-0.021144	0.18782	0.32566	0.85489	7173	3	-0.021144
HIST1H2BF	4	0.058442	0.083977	0.525718	3688	2	-0.30628	0.37795	0.41339	0.926401	10584	1	-0.30628
DOK6	12	0.058482	0.11691	0.59502	3689	2	0.25268	0.16478	0.30234	0.846031	6658	5	0.25268
TRIM74	12	0.058535	0.11691	0.59502	3690	5	-0.17505	0.62771	0.76873	1.0	13955	3	-0.17505
CMTM4	12	0.058536	0.11691	0.59502	3691	5	-0.20406	0.42956	0.59796	1.0	11206	3	-0.20406
CBL	12	0.058536	0.11691	0.59502	3692	3	0.081636	0.29829	0.46981	0.976933	9067	3	0.081636
HMGA1	12	0.05855	0.11691	0.59502	3693	5	-0.32518	0.81528	0.87285	1.0	15983	2	-0.32518
FXYD2	12	0.058565	0.11691	0.59502	3694	3	-0.041676	0.5187	0.66271	1.0	12373	2	-0.041676
TRPC5	12	0.058611	0.11691	0.59502	3695	4	0.028409	0.20926	0.35735	0.892957	7538	3	0.028409
IL1RL1	12	0.058614	0.11691	0.59502	3696	5	-0.25334	0.24931	0.40066	0.920599	8213	3	-0.25334
GLRA4	12	0.058641	0.11711	0.59502	3697	4	0.04583	0.52079	0.66627	1.0	12401	3	0.04583
SLAMF8	12	0.058648	0.11711	0.59502	3698	5	-0.16352	0.76355	0.83835	1.0	15322	1	-0.16352
APOBEC3B	12	0.058668	0.11711	0.59502	3699	5	-0.25923	0.16878	0.30421	0.846031	6769	4	-0.25923
GALK1	12	0.058736	0.11711	0.59502	3700	3	-0.27853	0.20442	0.34489	0.873234	7455	2	-0.27853
DMRT1	12	0.058736	0.11711	0.59502	3701	1	0.31999	0.050006	0.098399	0.537762	3457	6	0.31999
IL18BP	12	0.05875	0.11711	0.59502	3702	5	-0.41223	0.46392	0.62452	1.0	11662	1	-0.41223
CDH16	12	0.058848	0.11711	0.59502	3703	3	-0.074133	0.56471	0.70561	1.0	13007	3	-0.074133
TMEM255B	12	0.058862	0.11711	0.59502	3704	1	0.018069	0.095766	0.19128	0.736978	4872	5	0.018069
BRINP1	12	0.058957	0.11711	0.59502	3705	4	0.010704	0.03189	0.056686	0.393518	2727	5	0.010704
HSPE1-MOB4	10	0.058963	0.11629	0.59502	3706	4	-0.14351	0.74197	0.81326	1.0	15066	2	-0.14351
DONSON	12	0.059012	0.11711	0.59502	3707	4	-0.1222	0.60362	0.74493	1.0	13602	1	-0.1222
RTFDC1	12	0.05905	0.11711	0.59502	3708	4	-0.0033115	0.10219	0.19755	0.739386	5048	4	-0.0033115
PITRM1	12	0.059062	0.11711	0.59502	3709	4	-0.25584	0.60768	0.7481	1.0	13658	1	-0.25584
SKOR2	12	0.059091	0.11711	0.59502	3710	5	-0.34138	0.95593	0.95105	1.0	17550	1	-0.34138
FMO3	12	0.059112	0.11711	0.59502	3711	4	-0.017637	0.23	0.37739	0.903657	7885	4	-0.017637
DNAL4	12	0.05917	0.11711	0.59502	3712	5	-0.24935	0.38989	0.57651	1.0	10728	3	-0.24935
PCDH12	12	0.059179	0.11711	0.59502	3713	5	-0.35598	0.44124	0.60675	1.0	11363	1	-0.35598
SGSM2	12	0.05919	0.11711	0.59502	3714	4	-0.21556	0.1926	0.33182	0.857843	7246	3	-0.21556
ALDH8A1	12	0.059202	0.11711	0.59502	3715	3	-0.094725	0.98722	0.98452	1.0	18382	0	-0.094725
OOEP	12	0.059302	0.11788	0.596017	3716	5	-0.15615	0.44844	0.61133	1.0	11465	3	-0.15615
MELK	12	0.059326	0.11788	0.596017	3717	5	-0.097329	0.84453	0.89495	1.0	16415	1	-0.097329
DNLZ	12	0.059385	0.11809	0.596017	3718	3	-0.067103	0.73455	0.82107	1.0	14984	2	-0.067103
MBD1	12	0.059388	0.11809	0.596017	3719	5	-0.33659	0.060216	0.128	0.619861	3886	4	-0.33659
COX7A2	12	0.059441	0.11809	0.596017	3720	4	-0.092469	0.93102	0.93688	1.0	17196	1	-0.092469
TCP11L2	12	0.059455	0.11862	0.596017	3721	5	-0.15647	0.70662	0.80718	1.0	14703	2	-0.15647
INHBE	12	0.059463	0.11862	0.596017	3722	3	0.028943	0.57174	0.71009	1.0	13129	3	0.028943
DEFB121	12	0.059474	0.11862	0.596017	3723	4	-0.10489	0.34593	0.52871	0.994534	10002	3	-0.10489
OR3A2	12	0.059494	0.11862	0.596017	3724	5	-0.21161	0.00077654	0.0015222	0.064555	440	4	-0.21161
OR10J3	12	0.059543	0.11862	0.596017	3725	5	-0.081848	0.20668	0.34934	0.878725	7496	2	-0.081848
DEFB128	12	0.059639	0.11862	0.596017	3726	2	-0.12623	0.21832	0.3691	0.903657	7694	4	-0.12623
SAYSD1	12	0.059753	0.11862	0.596017	3727	5	-0.32157	0.95723	0.95236	1.0	17567	1	-0.32157
USF2	12	0.059773	0.11862	0.596017	3728	3	-0.02038	0.1548	0.28463	0.839566	6385	4	-0.02038
CDR2L	12	0.059845	0.11862	0.596017	3729	5	-0.29172	0.72709	0.81805	1.0	14913	1	-0.29172
MSC	12	0.059864	0.11862	0.596017	3730	2	0.13608	0.79007	0.85268	1.0	15653	2	0.13608
EXOC3L4	12	0.059876	0.11862	0.596017	3731	4	0.14899	0.36834	0.55783	1.0	10439	4	0.14899
PRELID1	12	0.059936	0.11862	0.596017	3732	5	-0.042174	0.43634	0.60066	1.0	11309	3	-0.042174
IL2RA	12	0.060009	0.11862	0.596017	3733	4	-0.21533	0.98425	0.98123	1.0	18293	0	-0.21533
ZFAND1	12	0.06001	0.11862	0.596017	3734	5	0.11058	0.037007	0.067938	0.435981	2941	2	0.11058
GNA15	12	0.060014	0.11862	0.596017	3735	3	-0.003651	0.63627	0.77567	1.0	14055	2	-0.003651
MAPK8IP3	12	0.060066	0.11862	0.596017	3736	3	0.011858	0.34512	0.52758	0.994534	9988	2	0.011858
ARID4B	12	0.060108	0.11862	0.596017	3737	2	-0.093849	0.975	0.97069	1.0	18004	0	-0.093849
DIS3L	12	0.060177	0.11862	0.596017	3738	3	0.017096	0.74629	0.82735	1.0	15125	1	0.017096
ANXA3	12	0.060291	0.11862	0.596017	3739	5	-0.13633	0.41524	0.59311	1.0	11013	2	-0.13633
KMT2A	12	0.060365	0.11882	0.596017	3740	4	-0.056012	0.59784	0.73887	1.0	13510	3	-0.056012
CT45A7	2	0.060385	0.076487	0.489662	3741	1	-0.47022	0.46089	0.44805	0.95627	11634	0	-0.47022
STX5	12	0.060449	0.11882	0.596017	3742	4	-0.23312	0.98471	0.98179	1.0	18310	0	-0.23312
FAM83D	12	0.060458	0.11882	0.596017	3743	3	-0.028951	0.80842	0.8696	1.0	15888	1	-0.028951
SOX5	12	0.060567	0.11903	0.596017	3744	5	-0.39172	0.99802	0.99799	1.0	18773	0	-0.39172
CHST11	12	0.060569	0.11903	0.596017	3745	4	0.094642	0.012371	0.027133	0.303153	1676	2	0.094642
DNAJC9	12	0.060615	0.11903	0.596017	3746	2	0.085287	0.2165	0.36813	0.903657	7657	3	0.085287
ATP6V1B1	12	0.060665	0.11903	0.596017	3747	2	-0.24414	0.98025	0.97789	1.0	18160	0	-0.24414
ZAR1	12	0.060715	0.11903	0.596017	3748	1	-0.054987	0.54952	0.69266	1.0	12804	3	-0.054987
FAT2	12	0.060765	0.11903	0.596017	3749	4	-0.15823	0.018214	0.035721	0.325586	2070	2	-0.15823
GRWD1	12	0.060916	0.11903	0.596017	3750	4	0.045342	0.0035386	0.0079374	0.163339	916	4	0.045342
TCN1	12	0.060951	0.11903	0.596017	3751	5	-0.3508	0.93485	0.93917	1.0	17251	1	-0.3508
C3orf80	12	0.060984	0.11903	0.596017	3752	5	-0.30355	0.68922	0.80026	1.0	14524	2	-0.30355
AURKC	12	0.061007	0.11903	0.596017	3753	4	-0.075493	0.71542	0.80975	1.0	14790	2	-0.075493
MRPL39	12	0.06101	0.11903	0.596017	3754	3	0.27169	0.05529	0.11024	0.565126	3678	6	0.27169
FAM120B	12	0.061016	0.11903	0.596017	3755	3	-0.10157	0.97039	0.96557	1.0	17872	1	-0.10157
EI24	12	0.061037	0.11903	0.596017	3756	5	-0.34941	0.82044	0.8763	1.0	16054	2	-0.34941
CLDN4	12	0.061081	0.11903	0.596017	3757	5	-0.18094	0.44963	0.61292	1.0	11477	3	-0.18094
INA	12	0.061104	0.11903	0.596017	3758	5	-0.12985	0.8062	0.86756	1.0	15864	2	-0.12985
PCED1B	12	0.06113	0.11922	0.596017	3759	5	-0.035394	0.82261	0.8784	1.0	16083	2	-0.035394
OR2K2	12	0.061143	0.11922	0.596017	3760	4	-0.23769	0.78479	0.84925	1.0	15588	1	-0.23769
FFAR1	12	0.061157	0.11922	0.596017	3761	4	-0.22821	0.81462	0.87285	1.0	15975	1	-0.22821
PSMB1	12	0.061271	0.11922	0.596017	3762	3	-0.074643	0.68492	0.79844	1.0	14485	2	-0.074643
LRP1B	12	0.061288	0.11922	0.596017	3763	4	-0.26487	0.66686	0.78951	1.0	14329	1	-0.26487
KCNS3	12	0.061292	0.11922	0.596017	3764	5	0.16774	0.049749	0.097951	0.537326	3446	5	0.16774
VRK1	12	0.061348	0.11922	0.596017	3765	5	-0.16032	0.96728	0.96219	1.0	17791	1	-0.16032
CCDC86	12	0.061412	0.11979	0.596017	3766	5	-0.077594	0.84091	0.89344	1.0	16362	1	-0.077594
FAM20C	12	0.061412	0.11979	0.596017	3767	5	-0.24159	0.53714	0.68209	1.0	12628	3	-0.24159
PROB1	12	0.061442	0.11979	0.596017	3768	4	-0.098869	0.01544	0.031635	0.313076	1905	4	-0.098869
ZNF624	12	0.061515	0.11979	0.596017	3769	5	-0.16723	0.94408	0.94279	1.0	17376	1	-0.16723
S1PR2	12	0.061529	0.11979	0.596017	3770	5	-0.10127	0.96392	0.95826	1.0	17714	1	-0.10127
SLC12A3	12	0.061581	0.11979	0.596017	3771	2	0.19861	0.026497	0.047915	0.360097	2519	6	0.19861
RUNX2	12	0.061589	0.11979	0.596017	3772	5	-0.30605	0.18289	0.32047	0.853943	7082	4	-0.30605
VCPKMT	12	0.061634	0.11979	0.596017	3773	4	0.07609	0.04522	0.087546	0.505904	3271	2	0.07609
NIPA1	12	0.061644	0.11979	0.596017	3774	4	-0.11999	0.55957	0.70099	1.0	12942	3	-0.11999
PLK2	12	0.061667	0.11979	0.596017	3775	5	-0.35043	0.054238	0.10775	0.558095	3636	3	-0.35043
SECISBP2L	12	0.061674	0.11979	0.596017	3776	5	-0.36811	0.97865	0.97635	1.0	18112	0	-0.36811
SETBP1	12	0.061743	0.11979	0.596017	3777	4	-0.11508	0.606	0.74707	1.0	13632	1	-0.11508
HIGD2A	12	0.061766	0.11979	0.596017	3778	3	-0.19295	0.41619	0.59311	1.0	11026	2	-0.19295
RPL10	12	0.061776	0.11979	0.596017	3779	4	0.20043	0.11538	0.21746	0.762507	5384	5	0.20043
SLC25A53	12	0.061778	0.11979	0.596017	3780	4	0.073829	0.24141	0.38885	0.90947	8075	4	0.073829
KIAA1024L	12	0.061873	0.1198	0.596017	3781	4	-0.23212	0.17596	0.31421	0.852039	6948	3	-0.23212
MATN3	12	0.061917	0.1198	0.596017	3782	4	-0.1247	0.6608	0.78687	1.0	14263	1	-0.1247
C12orf57	12	0.061983	0.1198	0.596017	3783	5	-0.33881	0.97967	0.97734	1.0	18141	0	-0.33881
MARVELD1	12	0.061983	0.1198	0.596017	3784	4	0.35923	0.0081335	0.017352	0.242435	1352	7	0.35923
AOC1	12	0.06202	0.1198	0.596017	3785	4	-0.21573	0.99244	0.99185	1.0	18540	0	-0.21573
NDUFB4	12	0.062027	0.1198	0.596017	3786	5	-0.18559	0.56424	0.70498	1.0	13002	3	-0.18559
AFAP1L1	12	0.062149	0.1198	0.596017	3787	3	-0.091196	0.012342	0.02685	0.302021	1674	4	-0.091196
PQLC2L	12	0.062155	0.1198	0.596017	3788	5	-0.21408	0.91315	0.92834	1.0	17026	1	-0.21408
IL16	12	0.062166	0.1198	0.596017	3789	3	-0.055572	0.22149	0.3738	0.903657	7733	3	-0.055572
TRIM35	12	0.062211	0.1198	0.596017	3790	5	-0.37217	0.96249	0.95622	1.0	17690	1	-0.37217
HES1	12	0.062211	0.1198	0.596017	3791	5	-0.14991	0.021495	0.042399	0.355316	2257	4	-0.14991
ZSCAN23	12	0.062216	0.1198	0.596017	3792	4	-0.14631	0.17085	0.30662	0.846031	6829	4	-0.14631
AGXT2	12	0.062251	0.1198	0.596017	3793	5	-0.30395	0.79525	0.85726	1.0	15726	2	-0.30395
TTC4	12	0.062262	0.1198	0.596017	3794	5	-0.18784	0.72079	0.81142	1.0	14848	2	-0.18784
SEC14L6	12	0.062291	0.11998	0.596474	3795	2	0.047203	0.834	0.88871	1.0	16264	2	0.047203
NUBP1	12	0.062315	0.11998	0.596474	3796	5	-0.22607	0.55624	0.69954	1.0	12889	3	-0.22607
KRIT1	12	0.062315	0.11998	0.596474	3797	5	-0.18393	0.79719	0.85972	1.0	15748	2	-0.18393
MSRB1	12	0.062376	0.1202	0.59692	3798	4	-0.19188	0.89141	0.91785	1.0	16853	1	-0.19188
PKP3	12	0.062446	0.1202	0.59692	3799	3	0.11928	0.045032	0.087224	0.505904	3261	5	0.11928
IGFALS	12	0.062471	0.1202	0.59692	3800	3	0.20408	0.0013599	0.0026074	0.087365	564	5	0.20408
TSC1	12	0.062516	0.1202	0.59692	3801	5	-0.24356	0.79063	0.85268	1.0	15664	2	-0.24356
GCDH	12	0.062554	0.12064	0.598634	3802	4	0.041108	0.9953	0.99488	1.0	18631	0	0.041108
ITLN1	12	0.062563	0.12064	0.598634	3803	5	-0.26167	0.99208	0.99148	1.0	18533	0	-0.26167
PADI6	12	0.062563	0.12064	0.598634	3804	5	-0.21397	0.015721	0.032073	0.314485	1925	4	-0.21397
FAM19A4	12	0.062634	0.12074	0.598996	3805	5	-0.20025	0.35873	0.55101	1.0	10243	1	-0.20025
UBXN8	12	0.062662	0.12103	0.600124	3806	4	-0.17994	0.98891	0.98703	1.0	18447	0	-0.17994
RANBP17	12	0.062843	0.12123	0.600457	3807	5	-0.14458	0.79066	0.8529	1.0	15666	2	-0.14458
FARSA	12	0.062887	0.12123	0.600457	3808	4	-0.049232	0.28236	0.44458	0.953048	8778	4	-0.049232
MED11	12	0.062894	0.12123	0.600457	3809	5	-0.34364	0.97773	0.97557	1.0	18086	0	-0.34364
NTRK1	12	0.062908	0.12123	0.600457	3810	5	-0.11066	0.35674	0.54691	1.0	10204	3	-0.11066
CCR7	12	0.06294	0.12325	0.610174	3811	3	0.15907	0.015165	0.031215	0.311999	1888	3	0.15907
DCST1	12	0.062973	0.12528	0.619031	3812	5	-0.047622	0.40407	0.58651	1.0	10886	2	-0.047622
FGF20	12	0.06298	0.12528	0.619031	3813	5	-0.13277	0.82776	0.88334	1.0	16163	2	-0.13277
OR1G1	12	0.063015	0.12528	0.619031	3814	3	-0.12794	0.78916	0.85151	1.0	15643	2	-0.12794
NBPF1	12	0.063017	0.12528	0.619031	3815	2	-0.18041	0.81099	0.8696	1.0	15918	1	-0.18041
MAGEC2	12	0.063058	0.12553	0.619031	3816	4	-0.091348	0.51754	0.66271	1.0	12355	2	-0.091348
DDX6	12	0.063098	0.12576	0.619031	3817	5	0.1548	0.080664	0.16598	0.696925	4479	5	0.1548
PLCXD3	12	0.063115	0.12576	0.619031	3818	4	-0.061528	0.15808	0.29136	0.846031	6468	3	-0.061528
PCDH11Y	12	0.063168	0.12576	0.619031	3819	4	-0.067652	0.96383	0.95826	1.0	17712	1	-0.067652
SHPRH	12	0.06319	0.12576	0.619031	3820	5	-0.14438	0.61592	0.7569	1.0	13772	3	-0.14438
IFT74	12	0.063209	0.12603	0.619031	3821	2	-0.10637	0.706	0.80718	1.0	14697	1	-0.10637
HNRNPCL1	12	0.063253	0.12631	0.619031	3822	4	0.1329	0.030326	0.05294	0.375361	2670	4	0.1329
ASPH	12	0.063258	0.12631	0.619031	3823	2	-0.20769	0.36233	0.55317	1.0	10310	2	-0.20769
TRIM9	12	0.063258	0.12631	0.619031	3824	4	-0.18754	0.22098	0.37278	0.903657	7728	2	-0.18754
NPTXR	12	0.063268	0.12631	0.619031	3825	4	0.056061	0.55607	0.69954	1.0	12887	3	0.056061
MTCL1	12	0.063315	0.12631	0.619031	3826	2	0.11735	0.15026	0.27848	0.835181	6280	3	0.11735
CLPP	12	0.063333	0.12631	0.619031	3827	4	-0.11278	0.30194	0.47513	0.977999	9140	3	-0.11278
PARP11	12	0.063337	0.12631	0.619031	3828	3	0.039323	0.03899	0.07211	0.449501	3031	5	0.039323
DUSP15	12	0.063354	0.12643	0.619031	3829	5	-0.28544	0.58475	0.72138	1.0	13316	1	-0.28544
TMEM64	12	0.063403	0.12655	0.619031	3830	5	-0.35361	0.52925	0.67348	1.0	12531	3	-0.35361
SMR3B	12	0.063403	0.12655	0.619031	3831	5	-0.25254	0.43902	0.60301	1.0	11339	3	-0.25254
PRSS57	12	0.063415	0.12655	0.619031	3832	4	-0.19597	0.94366	0.94204	1.0	17369	1	-0.19597
RYK	12	0.063458	0.12655	0.619031	3833	4	-0.091391	0.84521	0.89583	1.0	16422	2	-0.091391
FAM104B	12	0.063485	0.12655	0.619031	3834	4	-0.19577	0.94207	0.94126	1.0	17342	1	-0.19577
ARFGEF3	12	0.063491	0.12655	0.619031	3835	4	0.013287	0.059284	0.123	0.602014	3855	3	0.013287
MESDC1	12	0.063534	0.12655	0.619031	3836	4	-0.059598	0.96363	0.95775	1.0	17710	1	-0.059598
WFDC12	12	0.063539	0.12655	0.619031	3837	5	-0.058049	0.25409	0.40778	0.922046	8300	4	-0.058049
NNAT	12	0.063614	0.12655	0.619031	3838	4	-0.11452	0.97503	0.97069	1.0	18006	0	-0.11452
DNAAF2	12	0.063622	0.12655	0.619031	3839	5	-0.29822	0.67889	0.79638	1.0	14439	2	-0.29822
TNXB	12	0.063638	0.12655	0.619031	3840	4	0.33495	0.0051088	0.011299	0.197503	1082	6	0.33495
SPDYE6	4	0.063677	0.089148	0.549972	3841	1	-0.11639	0.88415	0.87994	1.0	16791	0	-0.11639
C19orf48	12	0.06376	0.12655	0.619031	3842	5	-0.2277	0.014802	0.030499	0.306797	1869	4	-0.2277
ZNF596	12	0.06376	0.12655	0.619031	3843	5	-0.26637	0.54413	0.68822	1.0	12726	2	-0.26637
TFDP3	12	0.063786	0.12655	0.619031	3844	5	-0.28898	0.88698	0.91656	1.0	16816	1	-0.28898
EIF5AL1	12	0.063789	0.12655	0.619031	3845	4	-0.24906	0.93891	0.94023	1.0	17293	1	-0.24906
DENND4B	12	0.063881	0.12655	0.619031	3846	4	-0.20845	0.53413	0.67918	1.0	12587	3	-0.20845
ALG2	12	0.063939	0.12655	0.619031	3847	5	-0.12921	0.50945	0.65552	1.0	12233	3	-0.12921
ARF6	12	0.06399	0.12655	0.619031	3848	5	-0.34667	0.78233	0.84753	1.0	15554	2	-0.34667
LYSMD3	12	0.064032	0.12655	0.619031	3849	4	-0.24602	0.70975	0.80807	1.0	14734	1	-0.24602
SF3B2	12	0.064061	0.12655	0.619031	3850	5	-0.20517	0.013445	0.0287	0.304864	1755	3	-0.20517
CHRDL2	12	0.064109	0.12655	0.619031	3851	5	-0.1918	0.67938	0.79638	1.0	14443	1	-0.1918
RPTN	12	0.064109	0.12655	0.619031	3852	3	-0.13434	0.35792	0.54838	1.0	10226	4	-0.13434
RHBDL2	12	0.064113	0.12655	0.619031	3853	2	0.25141	0.012979	0.027877	0.303444	1725	6	0.25141
RTN4RL2	12	0.064147	0.12655	0.619031	3854	4	0.087833	0.1816	0.31892	0.852039	7063	4	0.087833
NCKAP5	12	0.064163	0.12655	0.619031	3855	3	0.026994	0.47263	0.62809	1.0	11766	2	0.026994
GPR153	12	0.064193	0.12655	0.619031	3856	5	-0.21361	0.95895	0.95414	1.0	17605	1	-0.21361
OXT	12	0.064219	0.12655	0.619031	3857	5	-0.28329	0.35648	0.54691	1.0	10199	2	-0.28329
CPN2	12	0.064259	0.12673	0.619733	3858	5	-0.25134	0.99612	0.99585	1.0	18672	0	-0.25134
PDE6G	12	0.064336	0.12694	0.619733	3859	4	-0.12212	0.97302	0.96845	1.0	17946	0	-0.12212
PLXNA3	12	0.064336	0.12694	0.619733	3860	3	0.084158	0.13494	0.24782	0.793482	5880	4	0.084158
CCL17	12	0.064336	0.12694	0.619733	3861	4	-0.019291	0.96169	0.95573	1.0	17661	1	-0.019291
IQCG	12	0.064336	0.12694	0.619733	3862	3	0.044979	0.31624	0.48941	0.980641	9409	4	0.044979
ACVRL1	12	0.064433	0.12714	0.619733	3863	5	-0.10455	0.96835	0.96296	1.0	17815	1	-0.10455
NUDT19	12	0.064462	0.12714	0.619733	3864	3	0.032232	0.083222	0.16974	0.701443	4567	4	0.032232
